,ENTITY_CD,AVG_TEACHER_RATING,DISTRICT_BEDS,DISTRICT_NAME,SCHOOL_NAME,TESTED,AVG_TEST_LEVEL,FORCED_CLUSTER,NUM_FREE_LUNCH,PER_FREE_LUNCH,NUM_REDUCED_LUNCH,PER_REDUCED_LUNCH,NUM_LEP,PER_LEP,NUM_AM_IND,PER_AM_IND,NUM_BLACK,PER_BLACK,NUM_HISP,PER_HISP,NUM_ASIAN,PER_ASIAN,NUM_WHITE,PER_WHITE,NUM_Multi,PER_Multi,NUM_SWD,PER_SWD,NUM_FEMALE,PER_FEMALE,NUM_MALE,PER_MALE,NUM_ECDIS,PER_ECDIS,DISTRICT_CD,CSO_NAME,STREET,CITY,PHONE,GRADE_RANGE,NUM_TEACH,NUM_NO_VALID_CERT,PER_NO_VALID_CERT,NUM_TEACH_OUT_CERT,PER_TEACH_OUT_CERT,NUM_FEWER_3YRS_EXP,PER_FEWER_3YRS_EXP,NUM_MAS_PLUS,PER_MAS_PLUS,NUM_CORE,PER_NOT_HQ,NUM_CLASS,NUM_NO_APPROP_CERT,PER_NO_APPROP_CERT,PER_TURN_FIVE_YRS,PER_TURN_ALL,NUM_FT_OTH_PROF_STAFF,NUM_PT_OTH_PROF_STAFF,NUM_FT_PARAPROFESSIONALS,NUM_PT_PARAPROFESSIONALS,NUM_FT_ASST_PRINCIPALS,NUM_PT_ASST_PRINCIPALS,NUM_FT_PRINCIPALS,NUM_PT_PRINCIPALS
231,332300011644,80.89655172413794,332300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #23,EAGLE ACADEMY FOR YOUNG MEN II,55,2.1,0,356,70,37,7,8,2,0,0,450,88,51,10,3,1,4,1,4,1,132.0,26.0,0.0,0.0,512.0,100.0,393.0,77.0,33230001.0,RASHAD MEADE,1137 HERKIMER ST,BROOKLYN,7184950863.0,"6-11, US",23.0,2.0,9.0,9.0,39.0,10.0,43.0,2.0,9.0,87.0,31.0,93.0,37.0,40.0,69.0,65.0,2,0,0,0,3,0,1,0
232,333200010383,84.02439024390245,333200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #32,JHS 383 PHILIPPA SCHUYLER,112,3.22,1,640,70,83,9,6,1,5,1,482,53,343,37,62,7,23,3,1,0,73.0,8.0,517.0,56.0,399.0,44.0,723.0,79.0,33320001.0,JEANETTE SMITH,1300 GREENE AVE,BROOKLYN,7185740390.0,"5-8, US",48.0,0.0,0.0,5.0,10.0,2.0,4.0,18.0,38.0,199.0,6.0,235.0,18.0,8.0,0.0,11.0,3,0,0,0,4,0,1,0
233,333200011556,78.71428571428571,333200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #32,BUSHWICK LEADERS HS FOR ACADEMIC EXCELLENCE,70,1.63,0,332,91,13,4,57,16,0,0,74,20,284,78,4,1,1,0,0,0,74.0,20.0,177.0,49.0,186.0,51.0,345.0,95.0,33320001.0,CATHERINE REILLY,797 BUSHWICK AVE,BROOKLYN,7189194212.0,"9-12, US",30.0,1.0,3.0,5.0,17.0,6.0,20.0,7.0,23.0,107.0,9.0,144.0,29.0,20.0,20.0,28.0,1,0,0,0,3,0,1,0
234,342400010005,85.57608695652173,342400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #24,IS 5 THE WALTER CROWLEY INTERMEDIATE SCHOOL,87,4.21,1,1012,62,52,3,291,18,6,0,28,2,857,53,688,42,41,3,1,0,245.0,15.0,791.0,49.0,830.0,51.0,1066.0,66.0,34240001.0,KELLY NEPOGODA,50-40 JACOBUS ST,ELMHURST,7182056788.0,"6-9, UE, US",102.0,1.0,1.0,6.0,6.0,8.0,8.0,52.0,51.0,304.0,7.0,401.0,23.0,6.0,25.0,7.0,12,0,0,0,3,0,1,0
235,342400010049,88.55,342400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #24,PS 49 DOROTHY BONAWIT KOLE ,35,3.6800000000000006,1,423,38,102,9,59,5,1,0,5,0,301,27,170,15,633,57,3,0,159.0,14.0,530.0,48.0,583.0,52.0,527.0,47.0,34240001.0,THOMAS CARTY,63-60 80TH ST,MIDDLE VILLAGE,7183262111.0,K-8,59.0,0.0,0.0,2.0,3.0,12.0,20.0,26.0,44.0,171.0,2.0,213.0,19.0,9.0,0.0,14.0,6,1,0,0,1,0,1,0
236,342400010061,83.95652173913044,342400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #24,IS 61 LEONARDO DA VINCI ,118,3.39,1,2138,91,97,4,660,28,1,0,89,4,2001,85,213,9,39,2,4,0,406.0,17.0,1104.0,47.0,1243.0,53.0,2236.0,95.0,34240001.0,JOSEPH LISA,98-50 50TH AVE,CORONA,7187603233.0,"6-8, UE, US",151.0,0.0,0.0,9.0,6.0,18.0,12.0,59.0,39.0,295.0,6.0,374.0,20.0,5.0,9.0,13.0,18,1,0,0,6,0,1,0
237,342400010119,83.59574468085107,342400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #24,IS 119 THE GLENDALE,162,4.15,1,650,62,144,14,40,4,5,0,13,1,338,32,232,22,464,44,2,0,142.0,13.0,520.0,49.0,534.0,51.0,794.0,75.0,34240001.0,JEANNE FAGAN,74-01 78TH AVE,GLENDALE,7183268261.0,"K-2, 6-8, UE, US",59.0,0.0,0.0,5.0,8.0,4.0,7.0,30.0,51.0,190.0,8.0,228.0,19.0,8.0,40.0,19.0,7,1,0,0,2,0,1,0
238,342400010125,85.25252525252525,342400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #24,IS 125 THOMAS J MCCANN WOODSIDE,199,3.54,1,1025,59,33,2,291,17,7,0,23,1,929,54,662,38,113,7,1,0,258.0,15.0,822.0,47.0,913.0,53.0,1058.0,61.0,34240001.0,JUDY MITTLER,46-02 47TH AVE,WOODSIDE,7189370320.0,"5-8, UE, US",106.0,0.0,0.0,3.0,3.0,13.0,12.0,53.0,50.0,287.0,3.0,365.0,9.0,2.0,8.0,7.0,10,0,0,0,4,0,1,0
239,342400010128,80.3,342400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #24,"PS 128 THE LORRAINE TUZZO, JUNIPER VALLEY ELEMENTARY",35,3.8199999999999994,1,225,25,87,10,29,3,3,0,5,1,177,19,36,4,683,75,4,0,104.0,11.0,478.0,53.0,430.0,47.0,312.0,34.0,34240001.0,JOHN LAVELLE,69-10 65TH DR,MIDDLE VILLAGE,7183266210.0,"K-8, UE, US",46.0,0.0,0.0,3.0,7.0,5.0,11.0,25.0,54.0,123.0,9.0,146.0,12.0,8.0,22.0,8.0,6,0,0,0,2,0,1,0
240,342400011455,81.5229357798165,342400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #24,NEWTOWN HIGH SCHOOL,224,2.2399999999999998,0,1384,68,102,5,639,31,8,0,178,9,1228,60,522,26,81,4,16,1,245.0,12.0,861.0,42.0,1172.0,58.0,1486.0,73.0,34240001.0,JOHN FICALORA,48-01 90TH ST,ELMHURST,7185958400.0,"9-12, US",112.0,0.0,0.0,27.0,24.0,15.0,13.0,65.0,58.0,435.0,21.0,587.0,129.0,22.0,13.0,12.0,16,0,0,0,12,0,1,0
241,342400011485,86.5377358490566,342400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #24,GROVER CLEVELAND HIGH SCHOOL,273,1.9699999999999998,0,1269,68,121,6,423,23,6,0,100,5,1194,64,174,9,382,20,10,1,321.0,17.0,804.0,43.0,1062.0,57.0,1390.0,74.0,34240001.0,DENISE VITTOR,21-27 HIMROD ST,RIDGEWOOD,7183819600.0,"9-12, US",108.0,0.0,0.0,24.0,22.0,1.0,1.0,68.0,63.0,548.0,14.0,696.0,109.0,16.0,0.0,7.0,14,0,0,0,10,0,1,0
242,342400011550,86.10526315789474,342400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #24,HIGH SCHOOL FOR ARTS AND BUSINESS ,190,2.4800000000000004,0,521,58,17,2,109,12,1,0,70,8,705,79,79,9,29,3,9,1,133.0,15.0,501.0,56.0,392.0,44.0,539.0,60.0,34240001.0,ANA ZAMBRANO-BURAKOV,105-25 HORACE HARDING EXPW,CORONA,7182718383.0,9-12,45.0,0.0,0.0,14.0,31.0,3.0,7.0,29.0,64.0,247.0,16.0,309.0,46.0,15.0,0.0,16.0,6,0,0,0,5,0,1,0
243,342400011560,82.71428571428571,342400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #24,ROBERT F WAGNER JR SECONDARY SCHOOL-ARTS AND TECHNOLOGY,170,2.7399999999999998,0,431,69,67,11,32,5,1,0,42,7,375,60,128,21,77,12,1,0,74.0,12.0,313.0,50.0,311.0,50.0,499.0,80.0,34240001.0,ANN SEIFULLAH,47-07 30TH PL,LONG ISLAND CITY,7184725671.0,7-12,31.0,0.0,0.0,15.0,48.0,1.0,3.0,19.0,61.0,132.0,21.0,164.0,47.0,29.0,0.0,12.0,4,0,0,0,2,0,1,0
244,342400011585,85.5813953488372,342400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #24,MASPETH HIGH SCHOOL,142,2.21,0,431,57,98,13,24,3,3,0,21,3,344,46,124,16,260,35,1,0,82.0,11.0,416.0,55.0,337.0,45.0,529.0,70.0,34240001.0,KHURSHID ABDUL-MUTAKABBIR,54-40 74TH ST,ELMHURST,7182863550.0,9-11,48.0,1.0,2.0,6.0,13.0,33.0,69.0,6.0,13.0,191.0,12.0,224.0,29.0,13.0,17.0,16.0,3,0,0,0,0,0,1,0
245,342400011600,85.8780487804878,342400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #24,QUEENS VOCATIONAL AND TECHNICAL HIGH SCHOOL,282,2.5,0,1181,77,114,7,73,5,3,0,91,6,1160,76,158,10,114,7,0,0,208.0,14.0,606.0,40.0,920.0,60.0,1295.0,85.0,34240001.0,MELISSA BURG,37-02 47TH AVE,LONG ISLAND CITY,7189373010.0,"9-12, US",93.0,0.0,0.0,6.0,6.0,7.0,8.0,60.0,65.0,244.0,4.0,435.0,30.0,7.0,0.0,10.0,8,0,0,0,7,0,1,0
246,342400011610,86.53846153846153,342400010000,NEW YORK CITY GEOGRAPHIC DISTRICT #24,AVIATION CAREER AND TECHNICAL HIGH SCHOOL,195,3.2399999999999998,1,1104,50,62,3,65,3,14,1,136,6,1153,52,647,29,242,11,30,1,167.0,8.0,379.0,17.0,1843.0,83.0,1166.0,52.0,34240001.0,DENO CHARALAMBOUS,45-30 36TH ST,LONG ISLAND CITY,7183612032.0,9-12,120.0,0.0,0.0,5.0,4.0,8.0,7.0,79.0,66.0,309.0,5.0,587.0,33.0,6.0,0.0,12.0,10,0,0,0,9,0,1,0
247,342500010025,85.5,342500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #25,IS 25 ADRIEN BLOCK ,65,4.35,1,369,47,113,15,55,7,2,0,18,2,174,22,386,50,195,25,3,0,137.0,18.0,367.0,47.0,411.0,53.0,482.0,62.0,34250001.0,MARY ELLEN BEIRNE,34-65 192ND ST,FLUSHING,7189613480.0,"6-8, UE, US",46.0,1.0,2.0,3.0,7.0,0.0,0.0,25.0,54.0,138.0,3.0,181.0,8.0,4.0,29.0,8.0,8,0,0,0,3,0,1,0
248,342500010185,86.04,342500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #25,JHS 185 EDWARD BLEEKER,89,4.17,1,922,61,225,15,159,10,6,0,96,6,396,26,814,53,209,14,2,0,217.0,14.0,731.0,48.0,792.0,52.0,1148.0,75.0,34250001.0,THERESA MSHAR,147-26 25TH DR,FLUSHING,7184453232.0,"6-8, US",89.0,0.0,0.0,6.0,7.0,18.0,20.0,27.0,30.0,271.0,6.0,339.0,20.0,6.0,11.0,6.0,8,0,0,0,3,0,1,0
249,342500010194,82.27083333333333,342500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #25,JHS 194 WILLIAM CARR,119,3.61,1,491,47,148,14,68,7,1,0,14,1,312,30,355,34,361,35,2,0,159.0,15.0,538.0,51.0,507.0,49.0,639.0,61.0,34250001.0,JENNIFER MILLER,154-60 17TH AVE,WHITESTONE,7187460818.0,"6-8, UE, US",60.0,0.0,0.0,22.0,37.0,4.0,7.0,32.0,53.0,205.0,15.0,259.0,67.0,26.0,17.0,15.0,6,0,0,0,3,0,1,0
250,342500010237,84.43548387096774,342500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #25,IS 237 ,142,3.7899999999999996,1,920,76,141,12,274,23,8,1,81,7,235,19,855,70,35,3,2,0,165.0,14.0,575.0,47.0,641.0,53.0,1062.0,87.0,34250001.0,JUDITH FRIEDMAN,46-21 COLDEN ST,FLUSHING,7183536464.0,"6-8, UE, US",70.0,0.0,0.0,4.0,6.0,6.0,9.0,35.0,50.0,198.0,6.0,236.0,20.0,8.0,0.0,9.0,9,3,0,0,3,0,1,0
251,342500011263,87.76190476190476,342500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #25,FLUSHING INTERNATIONAL HIGH SCHOOL,32,1.9300000000000002,0,347,87,41,10,353,88,3,1,10,2,135,34,239,60,14,3,0,0,8.0,2.0,169.0,42.0,232.0,58.0,388.0,97.0,34250001.0,LARA EVANGELISTA,144-80 BARCLAY AVE,FLUSHING,7184632348.0,9-12,27.0,0.0,0.0,5.0,19.0,3.0,11.0,12.0,44.0,103.0,19.0,149.0,22.0,15.0,20.0,15.0,4,0,0,0,1,0,1,0
252,342500011281,85.02777777777777,342500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #25,EAST-WEST SCHOOL OF INTERNATIONAL STUDIES,102,3.34,1,442,69,94,15,91,14,0,0,77,12,103,16,429,67,27,4,7,1,87.0,14.0,299.0,47.0,344.0,53.0,536.0,83.0,34250001.0,BEN SHERMAN,46-21 COLDEN ST,FLUSHING,7183530009.0,"6-12, US",43.0,0.0,0.0,21.0,49.0,11.0,26.0,14.0,33.0,196.0,23.0,272.0,78.0,29.0,10.0,14.0,3,0,0,0,2,0,1,1
253,342500011285,86.67567567567568,342500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #25,WORLD JOURNALISM PREPARATORY:  A COLLEGE BOARD SCHOOL,150,2.22,0,213,35,81,13,3,0,1,0,36,6,135,22,104,17,321,53,8,1,137.0,23.0,354.0,59.0,251.0,41.0,294.0,49.0,34250001.0,CYNTHIA SCHNEIDER,34-65 192ND ST,FLUSHING,7184612219.0,"6-12, US",36.0,0.0,0.0,1.0,3.0,6.0,17.0,16.0,44.0,117.0,0.0,142.0,12.0,8.0,29.0,11.0,3,0,0,0,2,0,1,0
254,342500011425,89.39572192513369,342500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #25,JOHN BOWNE HIGH SCHOOL,457,2.61,0,2418,66,282,8,849,23,18,0,709,19,1608,44,1116,31,171,5,23,1,479.0,13.0,1831.0,50.0,1814.0,50.0,2704.0,74.0,34250001.0,HOWARD KWAIT,63-25 MAIN ST,FLUSHING,7182631919.0,"9-12, US",194.0,2.0,1.0,54.0,28.0,18.0,9.0,102.0,53.0,971.0,17.0,1302.0,250.0,19.0,19.0,17.0,17,0,0,0,12,0,1,0
255,342500011460,80.41843971631205,342500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #25,FLUSHING HIGH SCHOOL,356,1.84,0,1652,65,156,6,511,20,20,1,672,26,1262,49,516,20,88,3,1,0,363.0,14.0,1098.0,43.0,1461.0,57.0,1812.0,71.0,34250001.0,JAMES BROWN,35-01 UNION ST,FLUSHING,7188887500.0,"9-12, US",144.0,0.0,0.0,9.0,6.0,3.0,2.0,101.0,70.0,538.0,6.0,669.0,46.0,7.0,55.0,19.0,18,0,0,0,14,0,1,0
256,342500011499,90.6896551724138,342500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #25,"QUEENS COLLEGE SCHOOL FOR MATH, SCIENCE & TECHNOLOGY",23,4.220000000000001,1,182,39,66,14,18,4,0,0,139,30,60,13,226,48,37,8,9,2,41.0,9.0,234.0,50.0,237.0,50.0,248.0,53.0,34250001.0,HELENE JACOB,148-20 REEVES AVE,FLUSHING,7184617462.0,PK-8,29.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,59.0,79.0,0.0,100.0,0.0,0.0,,10.0,3,0,0,0,1,0,1,0
257,342500011525,88.0,342500010000,NEW YORK CITY GEOGRAPHIC DISTRICT #25,TOWNSEND HARRIS HIGH SCHOOL,24,3.91,1,415,36,170,15,0,0,5,0,69,6,144,13,669,58,253,22,11,1,7.0,1.0,806.0,70.0,345.0,30.0,586.0,51.0,34250001.0,ANTHONY BARBETTA,149-11 MELBOURNE AVE,FLUSHING,7185755580.0,9-12,53.0,0.0,0.0,2.0,4.0,2.0,4.0,38.0,72.0,226.0,2.0,253.0,14.0,6.0,33.0,13.0,4,1,0,0,4,0,1,0
258,342600010067,81.5925925925926,342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,JHS 67 LOUIS PASTEUR,207,3.4000000000000004,1,224,25,115,13,36,4,3,0,22,2,91,10,540,61,218,25,7,1,95.0,11.0,449.0,51.0,432.0,49.0,339.0,38.0,34260001.0,ZOI MCGRATH,51-60 MARATHON PKWY,LITTLE NECK,7184238138.0,"6-8, UE, US",44.0,0.0,0.0,8.0,18.0,8.0,18.0,19.0,43.0,182.0,13.0,201.0,38.0,19.0,25.0,21.0,6,0,0,0,3,0,1,0
259,342600010074,83.52941176470588,342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,JHS 74 NATHANIEL HAWTHORNE ,137,4.01,1,374,37,136,14,40,4,1,0,56,6,104,10,654,65,180,18,7,1,150.0,15.0,481.0,48.0,521.0,52.0,510.0,51.0,34260001.0,ANTHONY ARMSTRONG,61-15 OCEANIA ST,BAYSIDE,7186316800.0,"6-8, UE, US",52.0,0.0,0.0,4.0,8.0,5.0,10.0,35.0,67.0,175.0,4.0,215.0,16.0,7.0,0.0,15.0,11,0,0,0,3,0,1,0
260,342600010172,85.2,342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,IRWIN ALTMAN MIDDLE SCHOOL 172,150,3.6500000000000004,1,441,46,154,16,23,2,3,0,121,13,129,13,552,57,159,16,2,0,166.0,17.0,414.0,43.0,552.0,57.0,595.0,62.0,34260001.0,JEFFREY SLIVKO,81-14 257TH ST,FLORAL PARK,7188314000.0,"6-8, UE, US",58.0,0.0,0.0,2.0,3.0,7.0,12.0,32.0,55.0,181.0,2.0,253.0,10.0,4.0,0.0,9.0,6,0,0,0,3,0,1,0
261,342600010178,86.14285714285714,342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,PS/IS 178 HOLLISWOOD,58,3.46,1,158,30,59,11,22,4,2,0,40,8,73,14,90,17,315,60,4,1,49.0,9.0,256.0,49.0,268.0,51.0,217.0,41.0,34260001.0,JENNIFER AMBERT,189-10 RADNOR RD,JAMAICA,7184645763.0,"PK-8, US",31.0,0.0,0.0,0.0,0.0,5.0,16.0,18.0,58.0,77.0,0.0,111.0,0.0,0.0,50.0,12.0,4,0,0,0,0,0,1,0
262,342600010216,81.18032786885246,342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,JHS 216 GEORGE J RYAN,160,4.28,1,813,60,156,11,114,8,7,1,88,6,123,9,964,71,172,13,5,0,154.0,11.0,662.0,49.0,697.0,51.0,969.0,71.0,34260001.0,REGINALD LANDEAU,64-20 175TH ST,FLUSHING,7183582005.0,"6-8, UE",68.0,0.0,0.0,1.0,1.0,7.0,10.0,36.0,53.0,126.0,3.0,159.0,13.0,8.0,0.0,10.0,7,1,0,0,4,0,1,0
263,342600011415,87.15322580645162,342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,BENJAMIN N CARDOZO HIGH SCHOOL,408,2.67,0,1658,46,358,10,216,6,23,1,677,19,705,19,1625,45,581,16,22,1,442.0,12.0,1884.0,52.0,1749.0,48.0,2016.0,55.0,34260001.0,GERALD MARTORI,57-00 223RD ST,BAYSIDE,7182796500.0,"9-12, US",159.0,0.0,0.0,16.0,10.0,1.0,1.0,118.0,74.0,776.0,5.0,984.0,67.0,7.0,0.0,13.0,13,2,0,0,8,0,1,0
264,342600011430,86.69375,342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,FRANCIS LEWIS HIGH SCHOOL,394,2.91,1,2454,61,572,14,544,14,22,1,310,8,960,24,2127,53,572,14,31,1,544.0,14.0,1988.0,49.0,2034.0,51.0,3027.0,75.0,34260001.0,DAVID MARMOR,58-20 UTOPIA PKY,FRESH MEADOWS,7182818200.0,"9-12, US",208.0,1.0,0.0,32.0,15.0,29.0,14.0,118.0,57.0,816.0,11.0,1016.0,136.0,13.0,7.0,13.0,22,1,0,0,9,0,1,0
265,342600011435,81.1195652173913,342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,MARTIN VAN BUREN HIGH SCHOOL,44,2.99,1,1252,61,125,6,242,12,42,2,1146,56,270,13,526,26,53,3,4,0,250.0,12.0,937.0,46.0,1104.0,54.0,1378.0,68.0,34260001.0,SAM SOCHET,230-17 HILLSIDE AVE,QUEENS VILLAGE,7187764728.0,"9-12, US",105.0,1.0,1.0,17.0,16.0,2.0,2.0,62.0,59.0,618.0,9.0,724.0,92.0,13.0,11.0,14.0,12,0,0,0,7,0,1,0
266,342600011566,86.08163265306122,342600010000,NEW YORK CITY GEOGRAPHIC DISTRICT #26,"QUEENS HIGH SCHOOL OF TEACHING, LIBERAL ARTS AND SCIENCES",264,2.43,0,597,52,162,14,26,2,10,1,526,45,215,19,293,25,113,10,1,0,235.0,20.0,626.0,54.0,532.0,46.0,759.0,66.0,34260001.0,JAE HYUN CHO,74-20 COMMONWEALTH BLVD,BELLEROSE,7187367100.0,"9-12, US",59.0,1.0,2.0,31.0,53.0,7.0,12.0,34.0,58.0,253.0,8.0,399.0,102.0,26.0,30.0,13.0,10,1,0,0,3,0,1,0
267,342700010042,72.46341463414635,342700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #27,PS/MS 42 R VERNAM,5,3.0,1,584,91,25,4,18,3,8,1,480,75,123,19,10,2,17,3,5,1,161.0,25.0,296.0,46.0,347.0,54.0,614.0,95.0,34270001.0,PATRICIA FINN,488 BEACH 66TH ST,ARVERNE,7186347914.0,"PK-8, UE",46.0,0.0,0.0,2.0,4.0,3.0,7.0,17.0,37.0,78.0,3.0,103.0,2.0,2.0,0.0,15.0,8,0,0,0,2,0,1,0
268,342700010043,82.8360655737705,342700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #27,PS 43,20,3.15,1,827,85,50,5,97,10,9,1,609,63,294,30,35,4,26,3,1,0,227.0,23.0,493.0,51.0,481.0,49.0,879.0,90.0,34270001.0,GARY FAIRWEATHER,160 BEACH 29TH ST,FAR ROCKAWAY,7183275860.0,"PK-8, UE, US",73.0,0.0,0.0,5.0,7.0,1.0,1.0,30.0,41.0,220.0,9.0,242.0,22.0,9.0,0.0,14.0,13,1,0,0,4,0,1,0
269,342700010105,81.11111111111111,342700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #27,PS 105 THE BAY SCHOOL,7,3.0,1,631,79,8,1,42,5,7,1,528,66,230,29,16,2,15,2,3,0,169.0,21.0,371.0,46.0,428.0,54.0,639.0,80.0,34270001.0,LAURIE SHAPIRO,420 BEACH 51ST ST,FAR ROCKAWAY,7184748615.0,PK-8,59.0,0.0,0.0,10.0,17.0,2.0,3.0,27.0,46.0,168.0,18.0,201.0,35.0,17.0,0.0,8.0,10,0,0,0,2,0,1,0
270,342700010124,84.82758620689656,342700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #27,PS 124 OSMOND A CHURCH,59,3.42,1,699,52,37,3,46,3,26,2,360,27,295,22,623,46,38,3,1,0,177.0,13.0,677.0,50.0,666.0,50.0,736.0,55.0,34270001.0,VALARIE LEWIS,129-15 150TH AVE,SOUTH OZONE PARK,7185292580.0,"K-8, UE, US",68.0,0.0,0.0,3.0,4.0,2.0,3.0,45.0,66.0,101.0,6.0,131.0,6.0,5.0,0.0,16.0,7,0,0,0,2,0,1,0
271,342700010137,82.5,342700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #27,MS 137 AMERICA'S SCHOOL OF HEROES,222,3.43,1,1500,78,182,9,154,8,120,6,119,6,618,32,1020,53,39,2,2,0,254.0,13.0,931.0,49.0,987.0,51.0,1682.0,88.0,34270001.0,LAURA MASTROGIOVANNI,109-15 98TH ST,OZONE PARK,7186590471.0,"6-8, UE, US",111.0,0.0,0.0,17.0,15.0,8.0,7.0,58.0,52.0,259.0,15.0,349.0,65.0,19.0,11.0,6.0,9,0,0,0,5,0,1,0
272,342700010202,85.66666666666667,342700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #27,JHS 202 ROBERT H GODDARD ,81,3.35,1,774,75,117,11,90,9,25,2,82,8,508,50,337,33,71,7,3,0,147.0,14.0,469.0,46.0,557.0,54.0,892.0,87.0,34270001.0,WILLIAM FITZGERALD,138-30 LAFAYETTE ST,OZONE PARK,7188480001.0,"6-8, US",66.0,0.0,0.0,13.0,20.0,6.0,9.0,29.0,44.0,213.0,16.0,280.0,44.0,16.0,15.0,9.0,5,0,0,0,3,0,1,0
273,342700010207,83.33333333333333,342700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #27,PS 207 ROCKWOOD PARK,25,3.12,1,220,31,85,12,0,0,3,0,10,1,124,18,15,2,538,77,12,2,159.0,23.0,338.0,48.0,364.0,52.0,305.0,43.0,34270001.0,LINDA SPADARO,159-15 88TH ST,HOWARD BEACH,7188482700.0,"PK-8, UE",76.0,0.0,0.0,2.0,3.0,5.0,7.0,46.0,61.0,117.0,0.0,201.0,5.0,2.0,0.0,3.0,13,0,0,0,2,0,1,0
274,342700010210,82.7,342700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #27,JHS 210 ELIZABETH BLACKWELL ,114,3.39,1,1543,80,149,8,244,13,1,0,125,6,1177,61,544,28,86,4,2,0,326.0,17.0,906.0,47.0,1029.0,53.0,1693.0,87.0,34270001.0,ROSALYN ALLMAN-MANNING,93-11 101ST AVE,OZONE PARK,7188455942.0,"6-8, UE, US",121.0,0.0,0.0,2.0,2.0,9.0,7.0,55.0,45.0,332.0,1.0,438.0,9.0,2.0,0.0,9.0,14,0,0,0,4,0,1,0
275,342700010226,75.07407407407408,342700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #27,JHS 226 VIRGIL I GRISSON ,63,3.17,1,889,74,82,7,62,5,230,19,494,41,223,19,237,20,9,1,1,0,240.0,20.0,551.0,46.0,643.0,54.0,972.0,81.0,34270001.0,RUSHELL WHITE,121-10 ROCKAWAY BLVD,SOUTH OZONE PARK,7188432260.0,"6-8, UE, US",69.0,0.0,0.0,10.0,14.0,6.0,9.0,35.0,51.0,218.0,12.0,286.0,32.0,11.0,25.0,16.0,8,1,0,0,4,0,1,0
276,342700010232,85.30952380952381,342700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #27,PS 232 LINDENWOOD,29,3.62,1,515,48,143,13,36,3,7,1,101,9,401,38,136,13,415,39,5,0,149.0,14.0,523.0,49.0,542.0,51.0,659.0,62.0,34270001.0,LISA JOSEPHSON,153-23 83RD ST,HOWARD BEACH,7188489247.0,"K-8, UE",61.0,0.0,0.0,0.0,0.0,1.0,2.0,39.0,64.0,132.0,0.0,165.0,1.0,1.0,,8.0,11,0,0,0,2,0,1,0
277,342700010323,88.88679245283019,342700010000,NEW YORK CITY GEOGRAPHIC DISTRICT #27,SCHOLARS' ACADEMY,261,3.95,1,547,44,122,10,0,0,10,1,225,18,231,18,293,23,488,39,4,0,12.0,1.0,716.0,57.0,535.0,43.0,669.0,53.0,34270001.0,BRIAN O'CONNELL,320 BEACH 104TH ST,ROCKAWAY PARK,7184746918.0,6-12,54.0,0.0,0.0,0.0,0.0,10.0,19.0,21.0,39.0,209.0,0.0,234.0,0.0,0.0,14.0,12.0,3,1,0,0,3,0,1,0
